name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
C01E,-1.3047196,-1.5815661,0.6007073,-0.19398475,-1.6073923,1.1202903,1.2885236,1.2029419,-0.4865097,0.90058875,-0.20897657,1.3612769,-1.2421223,-0.428138,0.9914377,0.3469132,-0.20945492,-0.5551082,-0.31901962,-0.19883767,-0.6273554,0.17387722,1.2682118,1.1417261,0.21677828,1.5696198,-0.11534859,-0.15517372,-0.4533556,1.4928657,-0.14499098,1.3728013,0.8270825,2.4775794,1.5732734,-0.8279029,1.6202605,-1.2973802,0.52412456,0.25450042,1.4393697,0.65041065,0.9517407,-0.9878629,-0.34260574,-0.67482114,1.455805,-2.3958485,-1.4490337,-0.35387927,-0.4624895,-0.057311848,-2.8431792,-0.24831979,-0.72674453,0.5257591,0.53775704,-0.87106967,-1.4659458,1.0061668,-1.1502218,0.8182484,1.8231345,0.24429107,0.3836963,-0.32907867,-1.3103712,-0.5553741,-1.0846941,-0.4090343,-0.78616285,-0.14361306,0.0011481575,-1.0000738,0.95832,1.603164,-0.8975138,0.6529329,-0.87598807,-0.30300665,-1.7420764,-0.23473209,0.26464337,2.0568814,0.16890587,-0.913805,-1.6673473,2.1184847,-1.2214705,0.02163118,0.295038,-1.14668,1.223338,1.0606016,-1.1576463,-0.7452039,-2.0601654,0.726429,-1.3715001,0.74983245,0.9900681,-2.7325783,-0.90322167,-0.4008396,0.8798991,0.1857095,-0.5861905,-1.5585054,-1.3336394,-0.31565976,-0.5833619,-0.9374495,-0.45619455,0.69847643,0.21203333,-0.98455334,-0.9870793,0.012011882,-1.3099687,0.8436378,-0.13909306,-1.9032177,-0.3208549,-1.7815887,0.7021141,-0.48581842,-0.22487096,-0.098918386
C02A,-1.3407911,-1.0212116,-1.7887758,1.1125768,-0.32446226,-2.0305276,-0.1213924,-0.33979726,1.678462,-0.72249085,-0.09365439,-0.76591897,0.3875614,0.75849754,-0.9266863,2.5351849,-1.0035044,-1.0368885,0.8704996,0.39391965,0.4610733,-0.5579233,-0.090811245,1.0701785,0.39216623,-0.8107114,1.8256066,-0.010446693,-0.3566805,-0.08647022,0.6748656,-0.21517232,-0.89928055,-1.0690898,0.88378286,0.32046416,0.57773966,1.5984737,-0.9004452,-0.48517257,-0.3418183,-0.46789792,-0.7356873,-0.37104872,0.40642673,0.7818607,1.8523952,-0.30957597,-1.3749417,-1.5096492,1.6142511,-0.6760659,-0.96795094,0.17625827,1.0338944,1.1121932,-0.030065034,0.80670285,0.7713367,0.14543518,0.9727094,-0.5100352,1.8523195,0.3251807,-1.6826522,0.19813052,-0.6812053,-1.1262873,0.41321334,0.9457385,0.9785684,-0.51522434,-0.8735147,0.46121037,-0.58039105,-0.2868771,-0.67957664,1.7046255,-0.5379882,-0.7275644,-0.9684401,0.31459966,-1.7287425,0.23156787,-2.2297804,-0.18295068,-0.92703646,0.10430533,1.140233,-0.6598053,0.26754364,0.50732666,-0.24625593,-0.91370326,0.08731224,-0.29794684,1.1867043,-0.59287107,-0.9299843,0.5920468,-0.40821674,-0.25516072,0.89758795,0.25123164,0.6083917,-0.23001322,2.0393665,1.6802893,-0.39731708,-0.657013,-0.65631604,0.1698079,0.24448986,-0.86856246,-0.7397158,-0.16806296,-1.6369393,0.15386024,-1.5699009,-0.38191745,1.274498,0.59592444,0.897191,-0.6863712,0.70804995,1.3605771,1.7069355,0.51486284
C02C,1.6886628,0.40643224,-1.1348978,0.98390895,-0.6771666,0.15425566,-0.6805894,0.40769565,-0.71512693,1.3167645,-0.5966701,-0.10942846,0.027979488,0.20624079,0.14101484,-0.6871542,-0.7145108,0.087386355,0.05977401,0.045702986,-0.003711515,0.43639365,-0.33103657,0.4835315,0.667336,0.50144297,1.155567,-0.3855355,0.094076335,-1.1419935,-0.90342325,0.49466628,0.23197816,0.88831276,-0.14265399,-2.261742,1.6833521,0.5082646,1.969805,0.52345866,-0.01756261,-0.121754035,-0.3166895,2.1575124,-0.29108337,-1.5699404,-1.6572489,-0.25772572,-0.7474536,-0.92871153,1.9091069,-1.6320053,-0.77066225,-1.7148492,2.4379518,0.17488925,-1.2838833,-1.1500028,-1.5365878,-0.76053804,0.71139383,0.59553057,0.369572,-0.47491956,0.878268,0.27998465,-0.43974826,1.371856,-0.26348296,2.1149704,-1.5810828,-0.06827251,1.3420554,0.93744236,0.55082065,-0.3020335,1.2252736,0.5260061,1.1833986,0.6915062,1.1919204,-0.3669978,-0.67736095,1.5396858,1.5219862,-1.5131853,1.0583233,0.5950351,-0.9997502,-0.23504649,0.60140777,0.97206974,0.252446,-0.48166105,-0.6076384,0.40076584,0.91053283,-0.091173515,-0.82529336,-0.8366423,0.76026946,0.7405965,0.32485527,0.7528918,0.5787287,0.9772177,0.66880864,-0.707985,-0.4433444,-0.32644525,-0.38990912,-0.13910018,-0.48037717,1.5093905,-0.21142662,0.27597645,0.36073482,-0.072322786,0.24875961,0.6717517,-0.027338075,0.5095064,1.3506223,-0.070604414,-0.306343,-1.5901912,1.1625826,1.0220379
C02D,1.2944506,-0.07772183,-0.7865266,-0.5440961,-0.059066188,1.1693661,0.8379875,0.40552765,-1.7147487,0.36123398,0.5931023,-0.02863903,-1.2102708,0.24684003,-1.2525833,-2.0204282,1.2093129,-1.0421417,-1.027459,-0.16564782,-0.18373851,-0.077223934,-0.36362287,0.051878955,0.31387419,0.44142437,0.80216753,1.2809991,-1.2025568,-1.4799498,-0.30867195,-0.036011163,0.13519198,-0.09547439,-0.19167733,-0.01356667,-0.6291466,1.002572,-1.6085101,-0.8382537,0.037157938,0.6334851,-0.43227008,-0.2676312,1.1415297,0.0675209,0.23967949,-0.80614996,-1.5934741,0.58510727,-0.9510686,-0.17235635,0.5400968,-0.2340206,0.8967065,1.263726,-1.450023,-0.5936777,-1.2210001,-0.03130797,1.6840153,0.50065374,0.03265933,-1.5918776,0.24933222,0.74006504,0.011185268,-0.36595234,-1.2540106,1.3528855,0.4795607,-0.14348663,-0.16157585,0.07297059,0.97848433,-0.00898644,0.5800433,-0.27553442,-1.4456013,0.6566081,0.38454315,-0.7459025,1.311456,-0.25753242,0.77625054,-0.43932268,1.1658777,0.34178686,1.8457936,0.8855902,-0.06723852,1.4274205,-0.79078794,-1.2360337,-1.1791084,1.5147657,-0.20419861,-1.0048671,-0.2834081,0.10267973,-0.2289534,-0.46723938,0.24532764,1.0302777,0.832663,0.23274232,-0.19893643,0.31258184,0.71257335,0.673373,0.26587036,-0.13208319,-0.6768105,0.07112744,0.80149716,-0.89880073,0.56333953,0.92045563,0.6756508,-0.7176648,0.49152735,0.10656388,0.71882796,0.6725345,-0.76757395,-1.0143944,-0.30059183,-1.4488736
C02L,0.33261627,-0.24538721,-1.0104812,1.7912618,0.8710256,0.70913947,-1.6428775,-1.1521295,0.8046888,1.2706658,0.65026253,-0.81975687,0.7152835,-2.0737941,1.9008607,-1.0932164,-1.8743942,1.1281515,-0.91285795,-0.22805147,0.6329963,1.7645158,-1.0401441,0.61462635,0.0519149,1.5834589,-0.47888985,0.28235617,-0.5331357,1.1658783,0.66595024,-0.797377,-0.446175,-0.8055116,0.6318519,-0.549214,-0.5287367,0.31979123,1.1130314,-0.4384752,-0.89163023,0.041941904,-0.42301714,-0.109275036,-0.9984781,-1.369361,-0.22528857,0.0021514986,-1.7874197,0.5024522,0.63655955,0.2875891,-1.0770125,1.0666575,-1.6902752,0.95160455,1.3362931,-0.9107022,-0.49824435,0.29573703,-1.1672177,-0.75342435,-0.105696596,-1.1084635,-1.8159387,-1.109699,1.6813142,-1.2997018,0.9556094,-0.87204075,0.62063557,0.6348161,-1.2856942,-1.8333362,2.566598,0.38236138,0.73572224,0.39390126,0.80062276,-0.7139589,0.0021136159,0.1931236,2.0660686,0.07860187,-2.2136416,-0.85245836,-1.6354779,-0.38773742,-1.2067751,-0.6341187,-1.129958,0.27826723,-0.51694894,-0.9679556,0.9985298,0.49769345,-1.2127771,-0.8646887,-0.340962,0.17799014,0.3465472,0.037369914,-0.99721944,0.942187,-0.2900047,1.1339439,1.095735,1.7428441,-1.3889084,0.6863464,1.9107718,-0.4499206,0.21002984,-0.037587833,0.6172368,1.236142,0.5483982,0.1359679,0.98200107,-0.56344956,-0.73126316,0.09322342,-0.37712184,0.3491695,-0.13246977,-0.6820938,1.5603887,0.6036542
C03A,0.0017804358,0.58477134,0.4902117,-0.58111167,-0.4162067,0.4406888,-0.3482203,-0.9464883,-0.93153,-1.8509814,-0.0063385097,-1.7600782,1.8693259,0.40995815,0.091808766,0.6448292,0.5400557,-1.180472,0.43296024,0.4691628,0.2831673,0.531707,-1.3847744,0.91988975,0.60322833,0.7752944,-0.88665384,-1.1438684,0.5345689,0.06299246,-1.3633121,-0.45493868,-0.3412722,1.2117944,-0.81835866,-0.26907778,1.0403975,3.3592153,-1.1941236,-0.4397854,0.7865053,-0.9214532,-1.6886402,-0.32135788,-0.46343464,0.0057075378,0.12810741,0.20312275,-0.26148298,1.1831182,0.27252087,1.0963444,0.7672336,-0.39963907,-0.04116776,0.89642245,0.23977487,-0.5701098,-0.7788394,1.2064333,-1.7238286,-0.94632137,0.6504744,-0.17931582,1.2475414,0.1772137,-1.1832049,-1.3453654,-1.2231585,0.5762115,1.3967088,-0.46039772,1.3358288,2.5190353,0.032733783,-0.7381231,0.14300649,-0.7115863,-1.2051629,-0.39931816,0.5927098,1.0420971,0.3670961,1.1665249,-0.5947178,0.7505366,-1.3659362,-0.080104135,0.4041462,0.27958518,-0.29035744,1.2666162,-0.19590662,2.455387,-0.7781487,-0.3298964,-0.5417719,-2.031917,-0.84228516,-1.0704991,1.2312847,-0.80702925,1.087613,0.40406075,-0.31517902,0.43608406,-0.7470444,0.17415458,0.42400748,0.51836133,-0.20007358,-0.59729797,-0.62418944,0.03344866,-0.6156073,0.57404023,-1.092202,0.21565878,-0.0068862895,0.78074473,0.14835212,0.6670791,0.0344284,0.8777912,-0.029654378,0.48954985,-1.8771951,0.6156081
C03B,-0.8365086,-0.15612666,0.10902273,-1.3369834,-0.00029489538,0.025555145,0.8133013,0.15717888,-0.7032258,1.2340899,-0.5872903,-0.49460515,-2.2474306,-0.72658575,-0.78181803,-0.3744592,0.23339228,0.05553031,-0.48326945,-2.436503,0.79338187,-2.1707635,-1.1948314,1.0782188,0.9277049,0.8145877,0.9085589,1.1122773,-0.2631617,-0.37663606,0.28650585,-0.5211932,-0.3271315,-1.7219069,-0.43806225,-0.092898935,-0.48494142,-0.7080209,-0.16993351,-1.156715,-0.8432753,-0.17011072,-0.13795146,1.2013493,-1.5481231,-0.46338904,-1.1710048,0.23194401,0.56962365,0.21069285,-0.4423754,-0.44970247,-0.11423306,0.22087947,0.43020764,-0.8354409,-0.71777713,-0.35262436,1.0893866,-0.46070683,1.057181,-0.5516574,0.8329887,-1.0208416,0.77564424,-0.03741246,-0.22841053,0.3421487,0.21401858,0.9869665,0.367029,0.80724233,0.18727721,-0.0907698,0.79150325,-0.6187712,-0.13869753,-1.1610733,-0.10794666,1.4358126,-1.4983017,1.5646231,-0.77309394,1.1989986,0.29086697,1.9208308,-0.06687429,0.15417393,0.06888378,1.2231333,0.79312897,0.88523924,-1.0315062,-0.24162692,1.2109332,-0.63565457,0.8685228,1.4859571,-0.25784776,0.14591175,0.49470827,0.35338703,0.6620766,0.26316026,0.41853917,0.23991825,-0.08984052,0.6279688,-0.16001618,-0.6968469,-0.12649745,1.1285179,-0.21137865,-0.7965506,-0.33943743,1.8940669,0.036064804,-0.03762661,0.23495594,-0.29267508,-0.53483224,1.2820177,2.317479,-1.084076,-0.10862195,-0.71715075,0.6012931,0.046058416
C03C,-0.1575948,-0.20963447,-1.2292973,-1.4641502,-0.48021758,1.079432,-1.1176978,-0.6343693,-0.028856708,0.14230527,-0.19416171,-0.21351947,0.26907063,0.69856375,-0.27042827,0.89353675,0.94188964,1.9006325,0.744994,-0.6252782,-1.2501377,0.2745579,0.8768316,0.46411487,-0.121187314,-0.0293428,1.160519,2.1650996,-0.3522275,0.17357984,1.1367002,1.7378243,-0.5428977,0.66064304,1.3014303,0.55409724,0.47796276,0.35819215,-1.1798396,0.7915937,1.3366287,-0.55732054,-0.2316708,1.720062,1.0367756,-0.75798005,0.18907136,0.25464842,0.006886296,-0.29918712,-1.5502434,-0.70202786,0.17177746,0.036662158,-1.4270948,0.72105646,-0.60623205,0.8114011,-0.4545147,0.17826848,0.09168266,0.5847996,-0.77499723,-1.2216898,0.5770877,-0.78736645,0.79266083,-0.103651606,0.19682613,-1.7407675,-0.35183117,-1.0646778,-0.93444633,0.7920904,-0.21145932,0.90790904,-1.1790651,-0.8169757,-0.686749,-0.098716244,1.3296262,-1.5350177,0.7746834,-0.68429,-0.63553876,-0.18989484,0.22957912,-3.2274842,-0.43123734,0.25511903,-0.03465025,0.871681,0.16533183,1.0302346,0.2719423,-0.36197585,-0.31358197,-1.3976017,-0.021263167,-1.3840129,-0.14707471,-1.103779,0.09850862,-0.17360298,0.32001618,-0.5392996,-0.11672217,1.0793031,0.4132062,-0.098005615,0.3866898,-1.8232986,-0.7212379,-0.1976723,0.5213746,-0.40331733,-1.3093276,-0.4662147,0.28422308,-0.92459196,0.63811564,1.2160271,-0.8735345,1.3247154,0.6047585,0.38713077,0.4833904,1.3203944
C03D,0.6483358,-1.4792473,1.0093309,-1.815817,-0.030408017,-2.1556587,-1.1834738,0.45865017,-2.265973,-0.55895364,-0.9213244,0.7292146,0.9535042,1.0993004,-1.6654681,0.7539013,-0.40627593,-0.25837445,0.75479907,-1.2143016,-0.04165309,-1.7590476,-0.544248,-1.0154852,-1.7877412,-0.45433006,-1.1528102,-0.15282662,-0.43536416,0.2440122,-2.0927138,-0.5457994,0.19591501,0.014060545,-0.96304923,-0.6297629,-2.984325,-0.5384972,1.5311154,0.85079694,0.31917143,0.19086143,0.81674886,-0.6851413,0.5418591,-0.6414573,-0.17126226,0.082808085,0.19799422,0.2590279,-0.32180926,0.13718785,0.47884083,-0.38080233,-0.004927936,-1.2423139,-0.43860495,0.183606,0.6594485,-0.91154814,0.0012944068,-1.060242,-0.7950691,-0.7616796,-0.26747203,-0.21499991,-0.71012366,-1.6156683,1.8439671,-0.7075135,0.76834476,-1.4886756,0.6353499,-1.2972409,0.54189813,0.7079491,-0.9097728,-1.3254443,-0.32336378,2.0096395,0.1304689,-1.5022589,0.06686601,-1.7884576,-1.8694993,0.08282216,0.37519956,-1.237805,-0.646219,0.7418098,0.75859255,0.995721,1.1725438,0.8105686,-0.8848774,-0.59126264,-0.48879766,1.4765302,-0.7029103,-1.8112764,1.6819872,1.4453282,0.46085,0.86297864,-0.8248324,-0.8485833,0.92337346,0.47949213,-0.9527967,0.19789799,-0.30439472,0.569273,0.35487524,-0.4230751,-0.035484463,-1.048937,0.6690568,0.15821952,1.1196778,-0.18427625,-0.2696348,0.1354289,0.9461174,-1.1790248,-1.2913327,0.30945018,0.6809938,-0.281584
C03E,-0.2584329,0.72244865,0.3197644,-0.43750295,-0.3619989,-0.00017258669,0.49254826,-0.049119066,0.44202518,0.28226683,-0.61240983,-1.6337923,0.8186401,0.9797952,1.2109622,1.9742749,-0.012043847,-0.7171447,-0.78863555,-1.5431056,0.10426644,0.5869805,-0.25201723,0.53215516,-0.19468442,-0.24993908,-0.18321355,0.71064067,1.535724,-0.22034946,-1.1900043,-0.101052105,1.1979303,-1.7860893,0.12981045,-1.1648697,-0.46831718,0.10314985,2.1446295,-0.24885137,-0.6495176,-0.54827166,0.35848668,-0.15871112,0.4583948,-0.11138863,0.73881924,-0.3771187,-1.3680028,-0.5679348,-1.8420726,-0.9595959,0.06522437,0.043758307,-1.7036335,1.2571307,0.025502216,-1.4213492,-0.011011439,-0.4028741,-0.41183,-0.24473085,1.0108683,-1.3808464,-0.116669044,-0.6668327,-1.0853232,2.3632393,0.6862703,0.9136155,0.284303,-1.1614438,-0.78759784,1.1945508,-0.7089045,0.72717714,-1.2456424,0.27549955,0.13396986,0.44050494,-0.15673514,-0.24259913,-1.7178036,-1.3180004,0.014422267,0.07950134,-0.39320797,0.8227015,1.0489603,0.8789172,-0.08443448,0.016551204,-1.1265206,3.2383065,1.3607445,-0.056218956,0.05657415,-0.08666872,1.5963149,0.31230414,-0.38086468,0.5344379,1.8295673,-1.1853892,0.13866603,1.7895977,0.11525938,0.030941578,-0.17821677,-0.04625728,-0.66941637,0.5205205,-0.39867073,1.1982658,0.602236,0.42975184,-0.9944271,-0.6079387,0.42064577,-0.22963378,-0.019592863,-0.42323235,0.5344611,-1.2526436,-0.30287936,0.16688395,-0.15906529,1.2129077
C03X,-0.81328744,-1.0490227,-0.2881131,0.6261025,-1.0489123,0.6322153,0.32462576,-0.53617066,1.2350842,1.6640882,-0.46165937,0.56443334,1.810818,-0.28898862,-1.3683393,-0.9473466,-0.31231228,-0.85141176,1.189858,0.5047976,1.0253172,1.7798119,-0.07076547,1.3361454,-0.6187868,-0.5491362,-1.9114166,0.89279836,-0.6684759,0.52675724,-1.0750172,-0.915329,-0.10318003,0.8148962,0.12042872,-1.313193,0.7906126,0.88373595,-0.58747536,0.8279124,0.4280265,0.29725304,0.675098,1.1343192,0.6145679,-0.14052624,0.40697455,-1.2301631,-0.1062085,-0.26479283,0.5737239,2.1368246,0.5099146,1.0115225,-0.1851807,-0.32363883,-0.20635702,-1.0180277,2.2187371,-0.19957553,-1.0630907,0.20201513,-0.93091863,0.94949687,1.3038259,1.607208,-2.1355526,0.6253516,-0.36009696,-0.77182263,1.9807742,-1.8418975,0.26343295,-0.6649406,-0.6648327,-1.3106112,0.538343,-1.647042,-0.5599718,-1.6614106,-0.95956814,0.36988556,0.8175778,1.0663656,-0.8746097,1.0167619,0.4560013,0.9219918,-0.7029535,-0.2414079,2.897034,0.11326504,1.1785289,0.05029776,-1.8008163,-0.60982513,-1.1115725,1.7123393,0.9167708,1.5013523,-1.7066833,-0.07605922,0.84675044,0.13232824,1.8167938,1.7548336,-0.8071501,0.005723819,-1.6877594,-0.73534876,-0.32650703,1.313369,-0.74792826,-0.9769954,1.0215615,0.6278702,-2.5888886,0.16491318,1.4074999,-0.59035605,0.6988716,0.10404801,-0.9497273,-0.39127257,0.24182516,-1.005485,1.2702626,-1.4796352
C04A,-2.6453,0.36021692,0.39675936,2.9161267,-1.3841658,-0.2923074,0.16803609,-0.12709743,-0.12437957,0.4251301,0.0693335,-0.867459,-0.6771909,0.033572473,-0.52648896,-0.5782475,-2.5860279,-0.21834642,-1.9806883,-1.8620903,-0.20109197,0.54377824,0.2863285,0.23761567,0.9680139,0.21855968,0.026733117,-1.7354046,0.22532652,0.44710428,-0.6002975,-0.19734302,2.0883634,1.6541634,-1.3043377,0.11781481,-3.482119,1.0119764,-0.035450164,0.38787454,2.4114568,-0.6117227,-0.84948367,0.038630977,-0.052855384,-0.7752802,-0.1928419,-1.3266256,-0.07540882,1.5398706,-0.41022432,1.7435043,-0.79332685,-1.7886795,0.61453766,0.3876646,-1.1340337,-0.5578451,-0.6453977,0.7539857,-0.92231846,1.63157,0.24079038,1.0013963,1.281006,-0.3093119,0.066789374,-0.7796996,-2.0737936,1.4152488,0.09026863,0.8837353,0.6647844,-0.18891224,1.5015409,-0.56571096,0.5697605,-1.6651895,-1.3552876,0.45426118,-0.28755385,-1.0075743,-1.1704781,0.92822963,-0.56140643,2.2856681,-0.12658565,1.0173315,-0.5218069,-0.768755,-0.059439585,-0.90827376,-0.99742645,0.14879885,-0.18050967,-1.0624948,1.8879565,0.70582193,0.5066698,0.8018409,1.0342779,-0.84417367,0.35186484,0.6394917,0.24767408,1.0796696,-0.048884265,0.17568259,0.68346864,0.16175573,-0.5967087,1.3817058,-0.53850865,-0.060155094,0.815094,-0.42499802,0.43343183,0.060724627,2.4557273,1.4826539,0.85347956,0.47827968,0.5324473,0.41610673,-1.1440164,-0.40970135,-1.4852934,0.75868237
C05A,-0.17908087,-0.8129561,0.39038914,-0.29939914,0.4156826,1.8594731,-0.64634734,-0.6839588,0.43808565,0.6660729,-2.1514966,-1.295385,-0.34128287,-0.11020773,-1.3672259,-0.12142726,-0.7521895,-0.4714135,-1.0085193,1.059916,0.22356255,-1.0470263,0.09885549,-1.2394431,-0.37675148,0.6025452,-0.66470176,0.14643073,-1.0382063,-0.35957554,-1.4767646,-1.123892,-0.86483854,0.89144987,-1.5581669,-0.028682735,-0.10261536,0.6287456,-0.25720716,0.18104614,-1.0881287,-0.23551087,0.3198084,0.4672248,-0.21108869,0.0770486,-0.0523792,-0.7675797,0.75303555,-1.1359272,-0.70818263,0.5679104,-1.9198294,-1.0969833,0.2514177,-0.23280099,0.117870755,-0.09958449,0.47515532,-1.0648687,-1.6505499,1.4394498,1.0108856,1.1718879,0.78761005,0.13326848,2.006636,0.21701537,-1.1447847,-0.13321893,1.723689,1.4719254,1.1202931,-1.831764,-1.1169891,0.35163552,-0.10775774,-1.9237235,1.1198609,1.0464994,-2.0006754,-2.7643406,-0.27316743,1.080848,-0.5657353,0.27481738,0.36135077,0.98341614,0.8477871,-1.2416321,0.4394712,-0.91414624,0.11606067,-0.48913652,0.12016541,0.7160042,-1.0753206,0.61532354,0.9123895,0.15986675,0.33838066,-0.07801012,0.18245198,-1.490655,1.5868323,-0.7519938,-0.8549086,-0.80165434,0.75888723,-0.5547695,-0.98473275,0.26081735,-0.97281617,-0.050815634,-0.052621003,0.074878044,0.587217,-0.57171625,0.37638038,-1.6804783,0.5318888,0.024706509,0.15187034,0.40157825,0.32111153,-0.6933704,-0.9658083,0.56733704
C05B,-0.6341124,0.15870932,-0.5646717,0.21388316,-0.76626676,0.69904244,-0.093137935,1.3728893,0.94620776,1.7003052,0.777489,0.23830895,1.6913584,0.60432196,-0.67180336,0.8869968,0.5369474,-1.5053442,-0.11258243,-0.079124086,0.1116283,-0.4485869,0.010232881,-0.66846573,0.61734885,-0.06110513,0.6475628,1.0106843,0.4302413,-1.1618686,-1.6459303,-0.8166666,0.553513,-1.0863205,1.2953235,0.80187714,-0.44541606,-1.8515049,2.1339169,-0.40366268,-0.4686728,0.6298987,-1.1990573,0.3477246,1.2641935,-0.34886903,-1.0598043,1.4237281,-1.4255934,-0.20587045,0.41618633,-1.5785553,0.14954004,1.5081435,1.0099872,-0.46687382,0.81622905,-0.20321429,0.6572546,0.20787008,0.47719514,-0.36108762,-1.3207383,0.47234356,-0.15977281,0.010640429,-0.8972384,0.33130652,1.119872,2.3535762,-2.1894827,-0.2572327,-0.7646073,0.2328215,-0.49392357,0.6196246,0.074484035,0.9274051,0.3688808,-1.1746993,-0.46113217,0.5865034,0.7144502,-0.41409922,-0.33164957,-0.2562636,1.298451,-0.04654093,-2.98167,-1.6506901,0.08602764,-0.42481843,-1.2928147,-0.67856663,-1.2892444,-0.26142782,-0.5591344,-0.51181155,-0.018238483,0.96898276,1.3225832,0.80512327,0.69364256,-2.5815344,0.72751206,0.7604386,0.5944826,1.2451091,-0.14066456,-1.0913953,0.20465153,0.68825984,0.076316044,-0.2335254,1.8607512,-1.2251107,1.1039355,-1.3376418,-0.8193613,-0.7451199,-0.38090968,-0.6585257,0.025772844,-2.1224663,1.4337555,0.46900398,1.4273844,-0.7093536
C05C,-0.30150265,0.34588054,0.083439864,-0.28295,0.8958656,-0.02758237,0.600893,0.46349558,-0.35766602,0.48980302,1.0359586,-1.3001645,-1.370054,0.4777983,-1.1062642,-0.91057104,0.19286938,0.72560614,0.9370225,-1.1773586,2.0720818,0.3519309,-0.09977057,-0.68446887,-1.1947843,-0.76103044,1.8997474,1.0446626,-0.1507668,0.11057477,0.8605826,-1.0406922,-0.633409,1.8460875,0.58903915,1.6008788,-0.8213339,-0.3122473,-1.6380318,0.46944225,0.61008304,-0.7576868,-0.2769333,-0.096528076,0.5361231,-0.41328093,-0.66949844,-0.544584,1.0509549,-0.82405806,-0.57520443,-0.1251835,1.5585426,-0.6231843,-1.2163901,1.2587466,0.22351919,0.35051626,0.34168455,-0.6738639,-0.028674262,0.14699902,-0.5935957,1.081088,-0.2371647,0.73683745,0.57699406,1.1170611,-0.8405037,-0.2612477,0.46796864,-2.0095253,1.1581006,-0.873532,-0.59993464,-1.0364398,1.4427042,-1.3460778,0.88294965,-0.079154365,0.079680435,0.04111693,0.16546048,-0.03287048,-0.79190105,-0.260668,0.034813773,1.169401,-0.380987,-1.1619142,0.008869249,-0.22120813,-1.2160211,-1.092584,0.58836687,0.19500904,1.0983378,-0.6975638,-0.9117837,-0.80221707,-0.53861237,-2.0902624,0.56204,-0.22724451,0.51085746,-0.66783786,0.43998054,1.0684922,0.012198874,0.32660195,0.13036934,2.3782985,-0.7878478,-0.050895244,0.1250359,0.7757247,0.3171636,0.492719,0.8442708,0.00905178,-0.66702026,0.2901215,1.4333557,-0.13829502,-0.41235253,-2.3542047,-1.6378722,0.44427007
C07A,1.2255523,-0.23712252,0.19127806,0.63513994,0.059500623,-0.8203802,-0.27020782,0.87703884,-0.9203375,-0.7116615,0.9060699,0.74323165,0.045981638,1.1875477,-0.5181255,0.6973946,0.1655384,0.66563076,0.54119486,-0.4123875,0.36652666,-0.04851719,-1.9470555,-1.7250913,-1.0897176,0.6873798,0.5279672,-0.9964576,-0.6226269,-0.20412177,-1.7750523,-0.7550375,-0.6542427,0.14236252,0.19946466,-1.4160845,-0.41455835,-0.5926305,-1.2605581,0.30089593,0.9001779,0.40939018,1.9598373,-0.8405461,-0.5999513,1.0283407,-0.7683952,0.70220995,-1.4855534,0.26017743,-0.60021204,0.8413405,0.4190114,-0.20617944,-0.42284986,-0.5181615,0.41887137,-0.949443,-0.43198967,-0.96185035,-0.17379667,0.35448104,-0.6787956,1.0023011,-0.31085113,-0.44076648,-1.2239517,0.41358235,0.8759171,1.6326165,-1.366741,1.9624641,-0.4872532,1.3658397,-0.9830961,-1.4662727,0.3686102,0.1868255,-0.4080875,1.8416181,-0.056977168,-0.6421847,-2.2639582,0.41147664,-0.0976804,0.18510424,0.055934116,0.34210566,1.0165501,-1.0026351,0.34725523,-0.6806139,-1.5606803,-0.22785686,-1.9462011,-0.06466723,-2.2423444,-0.8724751,-0.40375966,0.22277156,1.5173409,-1.568378,-0.43115994,0.31320265,0.22547388,-0.24931109,0.079483986,-2.068171,-0.87868756,0.4096894,0.45449474,-0.7531055,1.4410027,-0.77247334,1.4646084,0.13725111,0.46369094,-2.0102968,0.35282564,1.0319624,1.4807056,0.40942553,0.590536,-0.2766992,-0.43714318,-0.25289634,-1.1385533,-0.055711716
