name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
<pad>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.2599385,0.33058104,0.31848115,-0.51017654,0.9281201,-0.8535531,0.29478654,0.14448242,-0.39032966,1.2340952,-0.07788781,0.34849405,-0.6144231,0.5177603,0.21290222,0.9445476,0.117040835,-2.2752914,0.11678944,-0.84217596,-0.12044369,-0.33332804,-0.9276282,-1.5252705,-1.5107225,0.9977899,-1.3202455,-0.34967434,0.22105296,-0.30706412,0.2889729,-1.7332523,0.81289184,-1.0718532,-1.1950884,1.5701988,0.077992156,-0.95383126,0.7773182,0.6327523,0.96783334,0.022218455,-0.09102024,-0.09137637,-0.1497425,-1.4165025,0.33887345,1.0012181,0.3375407,1.3887261,0.667244,-1.686706,1.6625556,0.60055846,0.88202554,-0.46121198,-0.13505547,0.62594146,1.9010557,-0.90353775,-0.34103826,-0.7296993,1.3618361,-0.7679129,0.085581735,-0.69456184,0.08732282,-0.71437526,0.670628,-1.5297736,-1.4831705,0.8449541,-2.1262448,1.2198131,1.0429907,-0.21023424,-0.92902684,-0.3687175,-0.13777167,0.24472477,-1.5397841,0.55126333,-0.8806377,0.10624956,1.221213,0.17075582,0.96147454,1.6213471,1.0572914,-1.07244,0.567072,0.26347134,-0.12916152,0.04742883,-0.71241283,-2.0192564,-2.5122855,0.9984919,1.0266807,-1.1415772,3.0421233,0.2875385,0.9458729,-0.3660508,-1.3690056,0.24577439,0.49036682,-0.66207457,-0.35148287,0.11694908,-0.083612554,-0.34439936,0.87787473,0.6391661,-1.0888177,0.7232451,0.12156953,0.27898142,-0.17643377,0.30193093,0.4269928,-0.18085772,-1.7675693,-1.100007,-2.3072023,0.19148709,-0.4912084,-0.1779629
10,0.0046901912,0.7270998,-0.26037422,-1.0484697,-0.741533,-0.51370794,1.4913372,0.36010915,0.99305224,0.206797,-0.17082651,1.8319356,0.58696,0.5498719,-0.85757613,-0.9859333,1.3713317,-1.1142399,0.85947645,1.3035526,0.67393357,0.29698583,1.6176608,0.043897916,-1.4778335,0.15559717,0.84299666,-2.361539,0.7053539,-1.3840615,0.8430647,0.24816757,0.39510438,1.0037218,-0.88760775,0.5448454,-1.3139307,0.4716641,0.17147665,1.641738,0.1937925,1.513244,1.1015322,1.750824,0.66929376,-0.52762914,-1.2945304,0.9069542,-0.07263411,-0.1431786,-0.28734282,-0.60070854,-0.64715374,1.0244882,-1.5389669,1.0274955,-0.77044684,-2.1323884,-0.40484482,-0.1493863,0.92425925,0.24778393,0.3680622,0.47806966,0.09562198,0.07747211,0.06472317,0.08434168,-0.7185121,-1.0156589,1.7785529,0.33619457,0.15952466,-0.32136142,0.012624451,-0.38790193,-0.74246645,0.74808085,-0.5716936,0.26048222,-1.20488,0.065932475,-1.3787115,0.09381137,-0.01480298,-0.74311,1.3920044,-0.17126256,1.5281444,2.1300561,-0.11239988,-0.64961773,-0.035944086,-0.36194327,1.2814968,-1.1779704,-1.2289051,-0.012843919,-0.56032914,-0.107673556,-0.7683127,-0.8425446,0.86999047,-0.32497302,0.22725275,-0.41115266,-2.2644281,-1.7719365,0.23080474,0.50599813,-2.3050377,3.0307183,-0.3870108,1.1678438,1.028408,-1.7703494,0.77224267,0.58453894,0.10971293,-1.4169925,-0.2637495,1.4369626,0.6033881,-0.08167848,-0.6936023,0.44744873,1.116554,-0.16753058
100,1.7282771,0.41198835,0.27116397,-0.91376513,0.04153601,-2.5776906,-0.20203109,0.55520326,0.24066818,-1.9409568,0.85229576,0.1267682,-0.5152835,0.35954216,1.6450686,-1.1137812,1.0171826,0.60112375,0.36307728,0.09985682,-0.15633458,-0.1075188,-0.2214669,0.51124203,1.1705203,-0.9836777,0.1073479,0.39558,0.26719925,0.3082344,-0.460286,-0.8262143,2.7369988,-0.74193597,0.91136885,0.28053027,-1.2688146,-1.2243118,-0.94877845,-1.5661004,-1.2368492,-0.45298636,-1.0767365,1.1011139,0.9490186,0.9007599,1.2268844,-0.5740877,0.1546564,-0.79399985,-0.19166358,-1.2977542,0.48089385,-0.15993907,-0.21777584,1.1957903,0.4343115,-0.16286974,0.8490815,0.1304228,1.3102558,0.583044,0.9334734,-0.67629176,-0.4688053,-0.3986984,0.83202094,1.6537188,0.22719136,0.5004533,-0.85042214,0.16007064,1.1711935,-0.0898989,0.4861159,0.49187195,0.70851934,0.68725485,-0.2574618,-0.33111918,-0.13489807,2.017937,0.9639745,0.7692603,0.50976527,0.39463398,1.360166,0.1391831,-1.6119736,3.1068509,-1.1114755,0.14162284,-1.2503009,0.47811595,-0.8950559,1.4695356,-0.6834535,0.53533095,0.43288383,0.92133665,1.1448804,1.3906895,0.3144482,1.1570493,-0.3358117,1.0944949,-2.1272223,-0.30287004,-1.2745337,1.9433905,-0.22811332,-0.87270045,1.4594083,-0.0488896,-0.1301616,0.36378384,0.8506401,0.9604089,1.3576438,-1.113763,-0.23172309,-1.425683,-2.1033292,-0.061376195,-0.29621342,-0.8507245,-0.8133674,-0.24148598
101,1.3719473,-0.9519432,-0.4293638,0.18844129,-0.62320393,0.32656646,-0.009368,-1.2328172,-0.7373963,-0.7672898,-0.58848387,-1.2158278,0.37580773,-0.7329951,1.438614,0.21437764,0.8932893,-0.95946443,0.9517289,1.3600615,-0.4753629,0.72949666,-0.28901613,1.379948,-0.15480694,-0.9659112,0.8118028,1.6994535,-0.37339878,0.5825441,0.651384,1.5093758,1.3551935,-0.78968894,-0.40170684,-0.2332891,0.37881166,0.66029465,-2.2338083,-0.035300378,0.6250742,-0.3581437,0.15997656,-1.5901932,-0.07521906,-0.29129532,0.5854434,-1.1502006,-0.03817649,-0.38462257,-0.7896264,-0.038580902,-0.43843576,-0.4801023,-0.48256785,-1.1713572,0.32639402,-1.4530779,1.3358479,-0.3215149,0.49304134,0.6405906,0.35787898,-0.36983788,-0.3340777,-0.3324045,-0.27582693,0.99705654,1.0821618,0.36837894,1.1867197,0.9086208,0.601736,0.1742794,-0.23069991,-0.8494139,0.31119433,0.47821775,0.80086124,0.5512629,0.8170072,-1.2074442,-1.024331,-1.0053372,0.98652864,-1.1214877,-0.1747603,0.09369657,0.114026956,-0.0997308,-0.8435502,-0.61468095,-0.06485634,0.031082833,0.24451219,1.990244,-0.98533446,0.5633404,0.18311833,1.0210829,1.2153893,0.8437709,-0.054573216,-0.41911715,-0.40085545,0.865607,-0.33527717,0.40854996,0.5143129,1.0564538,1.0488533,-0.3344299,0.94939554,1.0382072,1.5986263,0.47454917,0.7698568,-0.90214354,-0.34003204,-1.0130519,1.3429333,-0.28422415,0.2328569,0.6043441,1.5976709,1.2940197,-1.3937304,-0.87294024
102,0.3956365,2.0485504,-1.8101099,1.1772822,0.1634218,-0.44141257,-0.655144,0.6167633,0.17898966,-1.2240373,1.7492245,0.87957734,-0.36598974,-1.7179182,-0.94781375,-1.370105,-1.0921388,0.0015687299,0.49583614,-1.4880719,-0.052326582,0.010501121,0.6309068,-0.47204706,-0.32090363,-0.43006933,-0.7668739,-1.1027212,-1.0496457,0.8457223,-0.10245924,-0.1807303,0.25380135,-0.6690072,0.062584735,0.122455865,-0.83187383,-0.79932696,-0.19977202,0.43994775,0.8871742,-1.1179302,-0.61293674,-1.0629646,1.3723264,1.0739005,-0.35486886,-1.0664557,0.49008864,0.86233246,-1.0893158,-0.4680969,-0.32770768,-0.44173956,0.47128072,0.77752346,-0.45147276,-1.1696559,0.53309387,0.76606226,0.07214804,0.77290136,1.9095505,0.17186683,-0.88979185,0.014485173,-0.1896272,-0.8075253,-0.2548849,-0.21677634,0.32436565,1.4984221,0.007772896,-0.7757908,-0.021357076,0.62209225,-1.2759962,2.9905713,-0.7884591,0.5838867,-0.426084,0.052902598,0.4961787,0.06339485,0.21849537,-0.93852854,0.5061686,-0.22585362,0.8511539,2.7131646,0.41494292,0.3158609,-0.2088571,-2.4975293,-0.7817743,0.004654827,-1.3126634,-0.81145334,-0.38335323,0.22358537,0.0075240964,-0.5021385,-1.1496248,2.0237143,0.13225748,0.27961212,0.08580244,-0.56834936,-0.03212895,1.1255502,0.91766596,0.025538342,0.19370213,0.74549705,-0.13480955,0.56206536,1.234716,1.265001,-2.4403148,0.2899483,-0.26782018,0.47662896,1.3352292,-0.0494547,0.31107348,0.89482105,0.40833247,-0.3747196
103,-0.6985151,0.6438443,-1.0264783,-1.2146682,0.19090751,0.9056396,-0.008965798,-0.5937705,1.280811,1.609255,-1.2417756,0.05017125,-0.9377511,0.81119454,-0.23147789,1.9367981,0.6871821,1.7085127,0.61886877,-0.57860845,0.11743765,-2.64537,-0.10281716,-0.18216683,-1.0269037,1.7816237,0.27901387,-0.5981525,-0.5364908,-1.169455,0.16683988,-1.1527314,-0.113413505,-0.57774824,0.57807845,-0.30770952,0.096504405,0.8241695,-0.74536103,-0.06439401,-0.6085376,0.80767214,0.303367,-2.7941844,-2.1070328,0.20693578,-1.1931008,0.9243224,1.5606772,0.7791029,-0.89851063,0.94275755,1.7483709,-0.5096318,0.16611382,-0.35730433,-0.40640274,-0.5836284,-1.9460458,1.8353604,-1.9577955,-1.21941,0.0495933,-0.5699579,2.8198042,-0.6651722,1.2050217,1.3887765,-0.37847984,1.1824206,1.6284941,-3.0469174,0.73886347,-0.037744563,-1.4578769,-0.5485628,0.9475986,-1.5136976,-2.1720731,1.0025026,-0.84763366,-1.0103699,-0.590867,0.66236335,-0.52014875,-0.34730738,0.43257412,0.54470587,-1.1202866,0.657325,0.21087407,-0.33692154,-0.17688334,0.019877365,0.042121444,-1.2841593,-1.2985277,-0.20593452,-0.2863027,-1.683352,-0.5475459,0.28508052,0.77664393,-1.8206606,-0.7055201,1.2870659,-0.1099488,-0.7909331,0.9892613,-1.0761697,-0.38925764,0.09279854,-0.818905,-0.3401778,0.36212552,1.482111,1.6149659,-0.35635644,-0.9971202,0.28802213,0.083037525,0.51554245,0.029572248,0.8927823,-1.2806867,0.9608471,0.41535562,1.2217569
104,-1.1165168,-0.605299,0.30338356,-0.32141984,-0.84154195,-0.1584518,-0.23094568,0.85431087,0.4506627,0.7028235,-1.4211453,-0.31679514,-1.0923082,-0.0348739,-0.038396984,0.17836225,-0.4897787,1.2319553,1.1717408,-1.7465601,2.0903182,-0.031323098,0.79903966,0.84664243,0.5884827,-0.6331944,0.30123636,-0.6301794,0.05908644,0.5718856,-0.4427054,0.6799439,-1.4575173,0.52668554,1.2661055,-0.25615305,-0.728394,-0.3812433,-0.4567951,0.03602445,-0.36956754,-0.46543387,0.5607905,1.1215645,-0.9889612,-1.0783372,-0.6168545,0.30943272,1.2338871,-0.6477405,0.09844018,-0.25164118,-0.14125967,-1.14781,2.020421,2.3891885,-0.18164101,0.3843027,-0.83489054,-0.34216318,0.39181948,1.1446862,0.25549257,-1.2638518,-0.91256166,1.4625738,-0.4517194,-0.6248229,-0.45881373,0.16638872,0.35224012,1.4701042,0.7000533,-1.411488,-0.60017526,1.8620166,1.4184703,1.3394485,-1.0626454,-1.8608903,-0.6229445,0.02490431,-1.3021541,0.6349585,-0.1639829,-0.9332771,0.60178065,1.2479752,-0.27163738,0.5294268,0.40276933,0.72438765,-0.34304643,-1.4478768,-1.301743,1.3194358,-0.679575,-0.46876794,0.5706068,0.47087204,0.6688914,-1.8638514,-0.21763217,0.3634412,-1.2067664,-0.44551602,-0.65406793,-0.04822529,-0.02011492,0.53903145,0.46308523,-1.2276882,0.13638626,0.5598102,1.7117811,0.6540795,0.7827454,-0.74753386,0.11825139,1.2762246,0.00088032894,-1.0735121,-1.1520894,1.1990404,0.2466993,1.046401,0.9608015,0.655872
105,-2.159931,-1.1841292,2.1441205,-0.23599543,0.74534756,-0.016091296,0.61126184,-0.44677082,-0.59419113,-2.0816464,0.07929257,-1.0517129,-0.92578495,0.69044405,-0.71555185,-2.3379908,-0.0018415002,0.12840982,0.74680364,-0.06802279,0.16395992,-1.348214,0.052448403,0.65841776,0.7113585,-0.36664557,-0.7637532,-0.17107657,-0.22447205,1.4297472,-0.969718,-0.73077965,-0.7006971,0.53020847,-1.3411405,1.3253922,-1.611034,-0.30353352,-0.3914183,0.35155344,-1.2189759,-1.7498995,0.9302753,-0.26940838,0.7713427,2.0657606,0.3513074,0.7869063,-0.29334387,0.16445743,2.75569,0.07485828,-1.9617535,-0.76886094,-1.32995,-0.532906,-1.2831646,-0.30569515,0.10759259,0.2083962,-0.8835787,-0.25858423,-0.4664794,-0.7997859,-0.49367034,2.5823486,0.0334589,-0.36473867,-0.7389608,0.09134122,0.9095759,-0.13326322,0.57558995,0.3199267,-1.2246683,-0.672293,-1.287984,0.063084796,-0.14676903,1.4326463,-0.1832768,-2.8819327,0.95551527,0.30404413,0.05277484,0.7282979,-1.735227,-1.8829917,-0.72852635,-1.3166348,-0.44589078,-0.5089152,-0.6700206,0.25111896,-0.93393093,1.3015964,-0.13472827,-0.6845837,-0.4140547,0.7329494,-0.16435112,1.1949844,-1.6782805,2.096265,0.054171328,0.038067367,2.2626562,-1.2955159,-2.4301803,-1.7553335,0.39454123,0.39136449,1.2058661,-1.3769943,-0.36996242,-0.30222622,1.3997281,-0.5506577,-1.4605448,0.25791368,-0.87296224,-0.4913487,0.44317222,-2.1030235,-0.19820647,-2.0588777,0.2777471,-0.63650614
106,0.18812434,2.2778695,-0.84793437,0.7251742,-1.8593104,-1.2447468,-0.44851398,-0.8564876,-0.3558025,0.5860505,0.24247392,0.80820936,1.1034104,0.5035942,0.7388135,1.3753172,-0.40737122,0.68466926,-0.2549001,1.1501164,0.19063166,0.4575996,-0.27057436,-0.9181291,1.4072539,1.2999973,-0.34568742,0.08112362,-0.2948324,-0.12087212,-1.6242938,-1.3150448,0.93884283,0.27245829,-0.05972376,1.6124761,-0.9926374,-0.06609988,-0.9331108,0.12573653,-0.9870916,0.4159007,0.98089725,0.16955438,1.3682286,1.3120208,-0.52685,0.17429675,-0.83828694,0.60745096,0.820921,1.0680254,0.69533217,0.47340867,0.8892897,-0.9116245,-2.150015,1.0770391,1.5262442,1.3722178,0.6071316,-0.29448408,-0.2293678,0.16405326,0.43237934,-0.32103366,-0.8811588,0.53838545,1.684987,-0.58390707,0.7520668,0.26411307,-0.062190596,-0.66154075,0.61009216,-1.0825719,1.0772527,-0.7151356,-0.7884234,1.0450386,0.44934633,-0.94563186,0.31545848,1.1068265,-0.7012597,1.0996153,0.93543786,-0.5798801,1.3224492,-1.0739828,-0.2619399,0.26891226,1.5567622,0.17445017,0.026828965,0.82506853,-0.22459295,-1.2393845,0.23483422,-1.265354,-0.43400824,-0.68727326,0.09018514,0.14518298,0.64199466,-0.5683452,1.471039,1.328265,-0.5935046,-0.31989115,-0.59048426,-0.45064336,-1.0368226,0.37007514,0.0753916,0.1427487,-0.9508545,0.7388453,1.38051,0.08404465,0.7527777,-0.7502782,1.4788666,0.07267355,0.4116625,-0.082283296,-0.22089413,0.2616082
